line	text
148	صباح الخير يا جاويد.
149	صباح النور يا جوز عمتي، معليشي بتصل عليك كنت محتاج الحج مؤنس في موضوع وكنت بتصل عليه مش بيرد عليا بيقولى خارج نطاق الخدمه أو مغلق.
150	يمكن موبايله فاصل شحن، خير كنت محتاج له في أيه؟
151	هو لسه في الدار ولا خرج.
152	لأه هنا في الدار حتى مش هيخرج النهارده إمبارح كنا في أسوان وهو رچع حاسس بشوية إرهاق من السفر والرجوع بنفس اليوم وهيفضل في الدار.
153	طيب ممكن تجول له ينتظرني ويفتح موبايله عشان كنت محتاجه في حاجه إكده، ساعه ونص بالكتير هكون في الدار عينديه.
154	تمام هخبره.
155	تمام متشكر.
156	واجف مكانك إكده ليه بتكلم نفسك كنت مين عالموبايل.
157	ده جاويد بيجولي إنه بيتصل على أبوى موبايله خارج الخدمه.
158	وفيها أيهةالحج مؤنس اوجات كتيره بينسى يشحن موبايله، بس جاويد كان عاوزه ليه؟
159	معرفش هو جال هيچى له إهنه الدار بنفسه إنكسفت أسأله.
160	هو جالك إكده هيچى للدار بنفسه، بس يا ترى ليه ملمحش لك بحاجه.
161	وهيلمحلى بأيه، أما أروح أجول لأبوي ينتظر جاويد وبعدها أتوكل على الله أسعى لرزقي.
164	في أيه يا ماما مالك فرحانه جوي إكده ليه، ليقيتى طريقه تطفشى بيها للبت الثقيله دى ومترجعش لإهنه تاني.
165	لاه تغور البت دى سيبنا من سيرتها، أنا كنت واجفه مع ابوك وجالى أن جاويد إتحدت وياه عالموبايل وطلب يجابل الحج مؤنس، وزمانه چاي عالدار.
166	غريبه أول مره يطلب يجابل جدي، بس يمكن عاوزه أمر خاص بشغل الفخار.
167	وهو جاويد هيحتاج من جدك إستشاره وهو عنده مصانع، لاه أنا جلبي حاسس إن العمل اللى الغجريه عملته المره دى چاب نتيچه وإن جاويد جاي عشان يطلب يدك من جدك.
168	ياريت يا ماما يكون كلامك صح.
169	حديتى صح وهتشوفى بعد شويه عاوزاك إكده تتقلي وبلاش تنسرعي إكده لازمن تعززى نفسك جدام جاويد لا يجول عليك مدلوقه عليه.
171	ها الحج مؤنس رد عليك؟
172	لاء ومبقاش في طريقه غير زى ما إنت قولت اروح وأسأل عليه تانى ويارب يكون موجود.
173	تمام طالما قررتى خليني أوصلك لبيته.
174	تمام خلينا نخلص لآن خلاص بكره زى دلوقتي هكون في القطر راجعه للقاهره تانى.
4	كنت بدور عليك يا دكتوره، أظن نبطشيتك خلصت.
5	فعلا نبطشيتي خلصت، ويادوب أروح للبيت أغير هدومي عشان ألحق شويه في الحنه وكتب الكتاب، أختي منبهه عليا متأخرش عشان دى أول مره تشوف مراسم فرح صعيدي، بس إنت المفروض دي حنة إبن عمك غير كمان كتب كتاب أختك توقعت تكون مشيت من بدري.
6	هو ده كان المفروض، بس أنا إنشغلت شويه وكمان عم بليغ إتصل عليا وقالى أوصلك لأنه هو مامتك وأختك تقريبا زمانهم وصلوا دار الأشرف، يعني سبقوكي لهناك.
7	كنت متأكده أختي هتزن على بابا ومش هيستنوني.
8	معليشي، خلينا بقى إحنا كمان نلحق قبل كتب الكتاب والحنه ما يتفضوا.
11	غريبه أنا قولت هقف أستني ساعه، على ما تبدلى هدومك وترجعي، دى عادة معظم البنات.
12	أهو أنت قولتها معظم البنات، يعني مش كلهم، أنا يمكن عشان دكتوره وعارفه أهمية وقيمة الوقت، فمش باخد وقت في حاجات سهل تتقضي بسرعه، زى دلوقتي كده بقولك إتفضل سوق وصلنا.
13	وقفت ليه العربيه.
14	إيلاف أعتقد أنك خدتي فتره كويسه في التفكير في عرض الجواز اللى قولتي مجتاحه وقت قبل ما تقولى قرارك، مع إنى مش شايف إن كان في ضروره للتفكير بس إحترمت رغبتك، وأعتقد فات مده وأكيد أخدتي القرار، وأيا كان قرارك أنا هحترمه.
16	أفهم من سكوتك إنك...
17	موافقه.
18	قولتي أيه!؟
19	إنت قولتي موافقه صح.
21	أخيرا.
22	قصدك أيه ب أخيرا.
23	قصدي أخيرا نطقت بموافقه، أنا كده هتفائل وأصدق جلمة ماما اللى قالتهالى النهارده الصبح وأنا رايح المستشفى الفرح أما بيجي بيجي مره واحده.
24	بصراحه طنط يسريه مع إنى مشوفتهاش غير مره واحده، بس حسيت إنها شخصيه قويه وشديده وعندها فطنه في نفس الوقت، عكس شخصية طنط محاسن كانت مرحه وحنونه وتلقائيه وحسيت أنك بتميل ليها أكتر.
25	خالتي محاسن فعلا لها مكانه كبيره مش بس عندي انا لوحدي كمان أخواتى، تعتبر هي اللى مربيانا مع ماما، زى ولادها بالظبط، دايماتقول أنا ربنا محرمنيش وعطاني من وسع ولاد أختي هما ولادي حاسه إن انا اللى خلفتهم، وكمان أحيانا كتيره بتكون مخزن أسرارنا، رغم إنها اللى في قلبها على لسانها.
28	ما شاء الله قمر لاء أحلى من القمر أنا كان لازم أبخرك من كل العيون، وبالذات من عيون البت الرزله مسك وأمها صفيه، بالك الإتنين خساره فيه أساميهم، وبالذات البت الصفره مسك، والله خساره فيها إسم المرحومه مسك كانت صحبتي وكانت بلسم حاجه إكده زي نسمة هاديه، إنما دي إعصار غباوه وبحسها غلاوويه.
29	ليه بس يا خالتي معرفش أيه السبب إنك مش بتحبي مسك مع أنها طيبه وكمان انا شايفه أنها أكتر واحده كانت تليق ب جاويد أهو شوفتي الست سلوان خذلته وسابت الدار، لو واحد تاني غير جاويد كان أقل شئ طلقها ورد إعتباره.
30	القلب با بت مالوش نظام يمشي عليه، وبعدين إنت متعرفيش حصل بيناتهم أيه، وجاويد حر، وكفايه بلاش مشاعرك ل مسك تعمي عينيك عن الحقيقه، جاويد عمره ما فكر في مسك، أنا كنت بشوف معاملتك ل سلوان انا لو مكانها كنت هزعل برضك، هجولك على حاجه حاسه بيها مسك مش طيبه زى ما بتمثل عليك، مسك بتستغل مشاعر القرابه اللى بينكم حاذري منها با بت، مسك بت صفيه وعيندي إحساس كبير إنها ورثت منها الخبث والشر.
31	الحج صلاح جالى أطلع أنادم على العروسه عشان المأذون عاوز ياخد موافجتك، على كتب كتابك يا زينة الصبايا، الفرح قادم على وش زينة الصبايا، حتى الست سلوان عاودت للدار.
32	بتخرفي تقولى أيه يا وليه.
33	الست سلوان رچعت لإهنه بنفسها تنور دارها.
34	خبريتك حلوه يا توحيده تستاهلي الحلاوه عليها، تعالى إمعاي أنا إتوحشت طلتها البهيه.
43	إنت كنت عارف إنى حامل ومع ذالك مفرقش معاك وعاوز تتجوز من مسك عشان تقهرني وتعاقبني إني سيبت الدار، إنت مفرقتش عن غيرك يا جاويد أنا بالنسبه لك كنت رغبة مش أكتر.
46	مفكرني هموت نفسي، لاء قبل ما أعمل كده هموتك إنت الأول يا جاويد.
49	سلوان، عملت فيها أيه يا جاويد.
51	بسرعه يا جاويد خد سلوان على الجناح بتاعكم وأنا هتصل على جواد يجيب لينا دكتور من المستشفى.
52	لاء أنا هاخدها للمستشفى.
53	إطمنوا يا جماعه هي مغمي عليها.
54	خد مراتك وإطلع لجناحك يا جاويد ومعاك الدكتوره وكمان جواد.
